OBJECTID,Name,Baujahr,Gesamtleistung (MW),Anzahl,Typ (WKA),Ort,Landkreis,Breitengrad,Längengrad,Projektierer / Betreiber,Bemerkungen,x,y
3025,Windpark Hilgermissen,,,,Vestas V80-2MW (1×),,,52.8536,9.1689,,,1020677.2791,6955963.6616
3026,Windpark Hilgermissen,,,,Enercon E-70 (1×),,,52.8536,9.1689,,,1020677.2791,6955963.6616
3027,Windpark Hilgermissen,,,,Vestas V117-3.3MW (1×),,,52.8536,9.1689,,,1020677.2791,6955963.6616
3028,Windpark Hilgermissen,,,,Vestas V126-3.3MW (1×),,,52.8536,9.1689,,,1020677.2791,6955963.6616
3029,Windpark Hilkenbrook,1989,1.5,3,Enercon E-40/5.40 (3×),Hilkenbrook,EL,52.9831,7.6914,,früher noch 5× Enercon E-18,856202.7315,6979872.4894
3030,Windpark Hilkenbrook,1995,,,,,,52.9831,7.6914,,,856202.7315,6979872.4894
3031,Windpark Hilkenbrook Nord,2001,5.4,3,Enercon E-66/18.70 (3×),Hilkenbrook,EL,53.0081,7.7086,,,858117.4267,6984496.3417
3032,Windpark Hinte,2001,13.7,8,Vestas V39-500kW (1×),Hinte,AUR,53.4194,7.1717,"Agro&WEA, WP Hinte, VH Windenergie",,798349.9921,7060955.5171
3033,Windpark Hinte,2004,,,Enercon E-66/18.70 (4×),,,53.4194,7.1717,,,798349.9921,7060955.5171
3034,Windpark Hinte,,,,Enercon E-66/20.70 (3×),,,53.4194,7.1717,,,798349.9921,7060955.5171
3035,Windpark Hofschwicheldt,2000,19.4,6,Vestas V90-2MW (1×),Peine,PE,52.2833,10.1367,,"2014 Repowering (2× Enercon E-101 statt 2× Enercon E-40/6.44),",1128412.2823,6851512.7167
3036,Windpark Hofschwicheldt,2002,,,Enercon E-101 (2×),,,52.2833,10.1367,,2017 Repowering (2× Enercon E-126 EP4 statt 2× Vestas V80-2MW),1128412.2823,6851512.7167
3037,Windpark Hofschwicheldt,2008,,,Enercon E-115 (1×),,,52.2833,10.1367,,,1128412.2823,6851512.7167
3038,Windpark Hofschwicheldt,2014,,,Enercon E-126 EP4 (2×),,,52.2833,10.1367,,,1128412.2823,6851512.7167
3039,Windpark Hofschwicheldt,2017,,,,,,52.2833,10.1367,,,1128412.2823,6851512.7167
3040,Windpark Hohe Warf,1987,1.75,4,Enercon E-16 (1×),Grafschaft,FRI,53.5594,8.0042,GETproject,,891023.468199998,7087149.6237
3041,Windpark Hohe Warf,1995,,,GET Danwin 600/41 (2×),,,53.5594,8.0042,,,891023.468199998,7087149.6237
3042,Windpark Hohe Warf,,,,Vestas V39-500kW (1×),,,53.5594,8.0042,,,891023.468199998,7087149.6237
3043,Windpark Hohegaste,1997,12.2,4,Enercon E-101 (4×),Hohegaste,LER,53.2503,7.4228,Projekt GmbH,"errichtet beiderseits der A 31, 2017 Repowering (4× Enercon E-101 statt 13× Enercon E-40/5.40)",826302.316300001,7029431.5183
3044,Windpark Hohegaste,2017,,,,,,53.2503,7.4228,,,826302.316300001,7029431.5183
3045,Windpark Hohelucht,2004,14.6,7,Enercon E-66/18.70 (3×),Varel,FRI,53.37,8.1744,Innovent,,909970.045499999,7051733.3276
3046,Windpark Hohelucht,2014,,,Enercon E-82 E2 (4×),,,53.37,8.1744,,,909970.045499999,7051733.3276
3047,Windpark Hoheneggelsen,2000,7.45,4,AN Bonus 1300/62 (1×),Hoheneggelsen,HI,52.2219,10.1883,,2011 Repowering (3× REpower MM82 statt 3× AN Bonus 1000/54),1134156.368,6840347.6958
3048,Windpark Hoheneggelsen,2006,,,REpower MM82 (3×),,,52.2219,10.1883,,,1134156.368,6840347.6958
3049,Windpark Hoheneggelsen,2011,,,,,,52.2219,10.1883,,,1134156.368,6840347.6958
3050,Windpark Holdorf,2000,6.2,3,Enercon E-58 (2×),Holdorf,VEC,52.6086,8.1253,,"Errichtet an der A 1, 2017 Repowering (1× Enercon E-126 EP4 statt 1× Enercon E-58)",904504.258499999,6910925.1451
3051,Windpark Holdorf,2017,,,Enercon E-126 EP4 (1×),,,52.6086,8.1253,,,904504.258499999,6910925.1451
3052,Windpark Holle,2011,16.1,7,Enercon E-82 E2 (7×),Holle,OL,53.1403,8.3831,WP Holle,,933202.423300002,7008991.9061
3053,Windpark Holle (Hildesheim),2007,12,8,GE Wind Energy 1.5sl (8×),Holle,HI,52.0761,10.1867,BayWa r.e.,errichtet am Autobahndreieck Salzgitter,1133978.2569,6813897.0237
3054,Windpark Hollige,2001,19.9,8,Vestas V90-2MW (5×),Hollige,HK,52.8339,9.5278,WKN Windkraft Nord,2015 Repowering (3× Vestas V112-3.3MW statt 4× Frisia F56/850 und 1× Enercon E-40/6.44),1060629.8444,6952332.8211
3055,Windpark Hollige,2004,,,Vestas V112-3.3MW (3×),Altenboitzen,,52.8339,9.5278,,,1060629.8444,6952332.8211
3056,Windpark Hollige,2012,,,,,,52.8339,9.5278,,,1060629.8444,6952332.8211
3057,Windpark Hollige,2015,,,,,,52.8339,9.5278,,,1060629.8444,6952332.8211
3058,Windpark Holste-Hellingst,2006,5.4,9,Enercon E-48 (8×),Hellingst,OHZ,53.3761,8.8733,Enercon,Erweiterung in Planung (1× Enercon E-138 EP3 E2),987771.2377,7052871.5209
3059,Windpark Holste-Hellingst,2010,,,Enercon E-53 (1×),,,53.3761,8.8733,,,987771.2377,7052871.5209
3060,Windpark Holste-Oldendorf,2016,12.2,4,Enercon E-101 (4×),Oldendorf,OHZ,53.3742,8.8028,Windpark Oldendorf GmbH,,979923.213599999,7052516.9842
3061,Windpark Holßel,1999,46,20,Enercon E-82 E2 (20×),Holßel,CUX,53.6842,8.6461,Energiekontor,Repowering 2012 (20× Enercon E-82 E2 statt 25× Nordex N54/1000),962479.449299999,7110572.9761
3062,Windpark Holßel,2011–2012,,,,,,53.6842,8.6461,,,962479.449299999,7110572.9761
3063,Windpark Holtgaste,1995,15.25,5,Enercon E-101 (5×),Holtgaste,LER,53.2219,7.3731,ENOVA,"errichtet an der A 31, Repowering 2012 (5× Enercon E-101 statt 10× Tacke TW 600)",820769.737599999,7024149.3571
3064,Windpark Holtgaste,2012,,,,,,53.2219,7.3731,,,820769.737599999,7024149.3571
3065,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),1987,290.6,144,Vestas V39-500kW (2×),Arle,WTM,53.6103,7.4292,"WP Norderland, Dornum & Holtriemer Hammerich, PSEEG, Enercon, DW Energie, WP Schwittersum","größter Windpark in Niedersachsen, bei Inbetriebnahme größter Windpark in Europa, 2013 Repowering (5× Enercon E-82 E2 statt 1× Enercon E-17 und 5× Enercon E-66/15.66)",827014.761,7096694.5369
3066,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),1993,,,Enercon E-40/5.40 (12×),Nenndorf,AUR,53.6103,7.4292,,"2016-2017 Repowering (6× Enercon E-101 statt 6× Enercon E-40/5.40), eine Enercon E-30/2.30 wurde 2015 abgebaut, eine Enercon E-66/15.66 2017 abgebrannt und nicht wieder aufgebaut",827014.761,7096694.5369
3067,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),1996,,,Enercon E-48 (3×),Schweindorf,,53.6103,7.4292,,,827014.761,7096694.5369
3068,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),1997–1998,,,Enercon E-66/15.66 (28×),Westerholt,,53.6103,7.4292,,,827014.761,7096694.5369
3069,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),2005,,,Enercon E-66/18.70 (3×),Dornum,,53.6103,7.4292,,,827014.761,7096694.5369
3070,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),2009,,,Enercon E-70 (4×),Roggenstede,,53.6103,7.4292,,,827014.761,7096694.5369
3071,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),2010,,,Enercon E-70 E4 (25×),Schwittersum,,53.6103,7.4292,,,827014.761,7096694.5369
3072,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),2011-2012,,,Enercon E-82 (8×),Utarp,,53.6103,7.4292,,,827014.761,7096694.5369
3073,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),2013,,,Enercon E-82 E2 (32×),Westeraccum,,53.6103,7.4292,,,827014.761,7096694.5369
3074,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),2015,,,Enercon E-92 (5×),,,53.6103,7.4292,,,827014.761,7096694.5369
3075,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),2016-2017,,,Enercon E-101 (19×),,,53.6103,7.4292,,,827014.761,7096694.5369
3076,Windpark Holtriem-Dornum (incl. Windpark Roggenstede und einzelne WKA bei Dornum),2018,,,Enercon E-115 (3×),,,53.6103,7.4292,,,827014.761,7096694.5369
3077,Windpark Holtum-Geest,1993,6.6,4,Vestas V66-1.65MW (4×),Holtum (Geest),VER,52.9825,9.2869,deag,2015 Abbau von je 1× Nordex N27/150 und Nordex N29/250,1033812.979,6979761.5498
3078,Windpark Holtum-Geest,1995,,,,,,52.9825,9.2869,,,1033812.979,6979761.5498
3079,Windpark Holtum-Geest,2004,,,,,,52.9825,9.2869,,,1033812.979,6979761.5498
3080,Windpark Holtum-Geest,2015,,,,,,52.9825,9.2869,,,1033812.979,6979761.5498
3081,Windpark Holzhausen,2004–2005,30,15,Enercon E-70 (15×),Holzhausen,DH,52.5389,8.8,WestWind energy,,979611.519000001,6898158.2152
3082,Windpark Höne,2003,17.2,9,Enercon E-66/18.70 (9×),Höne,VEC,52.6928,8.1017,,,901877.1186,6926375.1658
3083,Windpark Hoyerhagen,2017,27,9,Enercon E-115 (9×),Hoyerhagen,NI,52.8406,9.0592,WestWind energy,,1008465.531,6953567.4906
3084,Windpark Horst,2015,12,6,Gamesa G97-2MW (6×),Schneverdingen,HK,53.2072,9.6911,DEW21,,1078808.3172,7021416.6563
3085,Windpark Huntorf,2006,11.5,5,Enercon E-70 E4 (5×),Huntorf,BRA,53.1825,8.4078,,,935952.014699999,7016827.0855
3086,Windpark Hurrel,2002,16.6,9,Enercon E-66/18.70 (7×),Hurrel,OL,53.065,8.3792,WHP,errichtet entlang der A 28,932768.2773,6995030.2232
3087,Windpark Hurrel,2004,,,Enercon E-70 (2×),,,53.065,8.3792,,,932768.2773,6995030.2232
3088,Windpark Hustedt,2012,9.2,4,Enercon E-82 E2 (4×),Hustedt,DH,52.8914,9.1081,Windwärts,,1013909.0541,6962935.0694
3089,Windpark Hüven,1997,5.26,4,Vestas V44-600kW (1×),Hüven,EL,52.79,7.5922,Windfang,,845159.838,6944247.6794
3090,Windpark Hüven,2010,,,Vestas V47-660kW (1×),,,52.79,7.5922,,,845159.838,6944247.6794
3091,Windpark Hüven,,,,Enercon E-82 (2×),,,52.79,7.5922,,,845159.838,6944247.6794
3092,Windpark Bad Iburg,2006,6.1,3,Nordex N90/2300 (2×),Bad Iburg,OS,52.1247,8.0097,"SeeBA, EFI Wind",,891635.725400001,6822704.2951
3093,Windpark Bad Iburg,,,,Nordex S77 (1×),,,52.1247,8.0097,,,891635.725400001,6822704.2951
3094,Windpark Ihlow,1992,99.26,51,Tacke TW 60 (1×),Riepe,AUR,53.3881,7.3778,"WP Ihlow, ECO/EDI Windpark, WP Riepsterhammrich",errichtet beiderseits der A 31,821292.939199999,7055111.0657
3095,Windpark Ihlow,1995,,,Vestas V39-500kW (1×),Simonswolde,,53.3881,7.3778,,2022 Rückbau einer Enercon E-18,821292.939199999,7055111.0657
3096,Windpark Ihlow,1999–2001,,,Enercon E-66/15.66 (24×),,,53.3881,7.3778,,Repowering im Gange (14× Enercon E-138 EP3 E2 statt 26× Enercon E-66/15.66),821292.939199999,7055111.0657
3097,Windpark Ihlow,2002,,,Enercon E-66/18.70 (6×),,,53.3881,7.3778,,,821292.939199999,7055111.0657
3098,Windpark Ihlow,2009–2010,,,Enercon E-82 E2 (8×),,,53.3881,7.3778,,,821292.939199999,7055111.0657
3099,Windpark Ihlow,2017-2018,,,Enercon E-82 E3 (1×),,,53.3881,7.3778,,,821292.939199999,7055111.0657
3100,Windpark Ihlow,2023,,,Enercon E-101 (10×),,,53.3881,7.3778,,,821292.939199999,7055111.0657
3101,Windpark Ilhorn-Gilmerdingen,2002,16,8,AN Bonus 2000/76 (2×),Ilhorn,HK,53.0422,9.7525,,2017 Repowering (3× Gamesa G97 statt 3× AN Bonus 1300/62),1085643.334,6990807.5962
3102,Windpark Ilhorn-Gilmerdingen,2017,,,Gamesa G97 (6×),Gilmerdingen,,53.0422,9.7525,,,1085643.334,6990807.5962
3103,Windpark Immenrode,1995,14,6,Vestas V80-2MW (2×),Immenrode,GS,51.9397,10.4869,"SOWIWAS, MajAeo KG, eab new energy, Volkswind",2011 Repowering (2× Vestas V90-2MW und 1× Vestas V112-3.0MW statt 2× Enercon E-40/5.40) und 2018 (1× Enercon E-115 statt 2× Enercon E-40/5.40),1167396.368,6789229.7759
3104,Windpark Immenrode,1997,,,Vestas V90-2MW (2×),,,51.9397,10.4869,,,1167396.368,6789229.7759
3105,Windpark Immenrode,1998,,,Vestas V112-3.0MW (1×),,,51.9397,10.4869,,,1167396.368,6789229.7759
3106,Windpark Immenrode,2002,,,Enercon E-115 (1×),,,51.9397,10.4869,,,1167396.368,6789229.7759
3107,Windpark Immenrode,2011,,,,,,51.9397,10.4869,,,1167396.368,6789229.7759
3108,Windpark Immenrode,2018,,,,,,51.9397,10.4869,,,1167396.368,6789229.7759
3109,Windpark Iselersheim,2003,9,6,Südwind S70 (6×),Iselersheim,ROW,53.5589,9.1344,"PNE, PSEEG",,1016836.7567,7087055.9193
3110,Windpark Iserloy,2001,23.2,9,Vestas V80-2MW (2×),Iserloy,OL,52.9347,8.4467,Windkraft Iserloy,2015 Repowering (4× Vestas V112-3.3MW statt 4× Vestas V80-2MW),940282.342900001,6970928.3101
3111,Windpark Iserloy,2009,,,Vestas V90-2MW (3×),,,52.9347,8.4467,,,940282.342900001,6970928.3101
3112,Windpark Iserloy,2013,,,Vestas V112-3.3MW (4×),,,52.9347,8.4467,,,940282.342900001,6970928.3101
3113,Windpark Iserloy,2015,,,,,,52.9347,8.4467,,,940282.342900001,6970928.3101
3114,Jade-Windpark,1989,41.75,14,Nordex N80/2500 (1×),Sengwarden,WHV,53.6164,8.0508,"DEWI, JWP Jade-Windpark, EFI Wind, GEW Wilhelmshaven","Testfeld für Windkraftanlagen des Deutschen Windenergie-Institutes (DEWI) zu Erprobungs- und Messzwecken, mittlerweile demontierte getestete Anlagen waren außerdem 3× MBB Monopteros M50, je 2× Enercon E-66/18.70 und Vestas V66-1.65MW sowie je 1× MBB/Kvaerner Aeolus II, WindWorld W3700, Ventis V12-500, AN Bonus 1300/62, Vestas V47-660kW, AN Bonus 2000/76, Tacke TW 1.5, Vestas V80-2MW, Nordex N62/1300, Enercon E-40/5.40 und Enercon E-112",896210.956500001,7097839.1981
3115,Jade-Windpark,1993,,,REpower MM82 (1×),,,53.6164,8.0508,,,896210.956500001,7097839.1981
3116,Jade-Windpark,1994,,,Vestas V90-3MW (1×),,,53.6164,8.0508,,,896210.956500001,7097839.1981
3117,Jade-Windpark,1995,,,Enercon E-70 E4 (4×),,,53.6164,8.0508,,,896210.956500001,7097839.1981
3118,Jade-Windpark,1997,,,GE Wind Energy 2.5xl (1×),,,53.6164,8.0508,,,896210.956500001,7097839.1981
3119,Jade-Windpark,1998,,,eno energy 114-3.5MW (1×),,,53.6164,8.0508,,,896210.956500001,7097839.1981
3120,Jade-Windpark,2000,,,eno energy 114-4.5MW (1×),,,53.6164,8.0508,,,896210.956500001,7097839.1981
3121,Jade-Windpark,2001,,,Vestas V112-3.3MW (1×),,,53.6164,8.0508,,,896210.956500001,7097839.1981
3122,Jade-Windpark,2003,,,Enercon E-115 E2 (1×),,,53.6164,8.0508,,,896210.956500001,7097839.1981
